ruimteverwarming,sanitair warm water,elektriciteit,,,totaal,bron
8.18E-05,2.82E-05,0.000050835,,,,
8.14E-05,2.00E-05,5.23E-05,,,,
8.14E-05,2.00E-05,5.28E-05,,,,
8.14E-05,2.00E-05,5.18E-05,,,,
8.14E-05,2.00E-05,5.07E-05,,,,
7.93E-05,4.19E-05,5.04E-05,,,,
7.93E-05,4.19E-05,4.91E-05,,,,
7.93E-05,4.19E-05,4.81E-05,,,,
7.93E-05,4.19E-05,4.73E-05,,,,
7.49E-05,2.82E-05,4.60E-05,,,,
7.49E-05,2.82E-05,4.51E-05,,,,
7.49E-05,2.82E-05,4.45E-05,,,,
7.49E-05,2.82E-05,0.000043894,,,,
6.51E-05,9.68E-06,4.29E-05,,,,
6.51E-05,9.68E-06,4.16E-05,,,,
6.51E-05,9.68E-06,4.08E-05,,,,
6.51E-05,9.68E-06,4.07E-05,,,,
4.78E-05,1.24E-05,3.88E-05,,,,
4.78E-05,1.24E-05,3.72E-05,,,,
4.78E-05,1.24E-05,3.51E-05,,,,
4.78E-05,1.24E-05,3.29E-05,,,,
3.43E-05,6.25E-06,0.000029255,,,,
3.43E-05,6.25E-06,2.70E-05,,,,
3.43E-05,6.25E-06,2.53E-05,,,,
3.43E-05,6.25E-06,2.33E-05,,,,
2.87E-05,2.83E-06,2.20E-05,,,,
2.87E-05,2.83E-06,1.98E-05,,,,
2.87E-05,2.83E-06,1.94E-05,,,,
2.87E-05,2.83E-06,1.84E-05,,,,
2.78E-05,2.14E-06,1.77E-05,,,,
2.78E-05,2.14E-06,1.77E-05,,,,
2.78E-05,2.14E-06,1.75E-05,,,,
2.78E-05,2.14E-06,1.77E-05,,,,
2.83E-05,2.14E-06,1.73E-05,,,,
2.83E-05,2.14E-06,1.71E-05,,,,
2.83E-05,2.14E-06,1.69E-05,,,,
2.83E-05,2.14E-06,1.66E-05,,,,
3.00E-05,2.83E-06,1.61E-05,,,,
3.00E-05,2.83E-06,1.57E-05,,,,
3.00E-05,2.83E-06,1.52E-05,,,,
3.00E-05,2.83E-06,1.50E-05,,,,
3.50E-05,4.88E-06,1.54E-05,,,,
3.50E-05,4.88E-06,1.58E-05,,,,
3.50E-05,4.88E-06,1.63E-05,,,,
3.50E-05,4.88E-06,1.63E-05,,,,
4.91E-05,6.94E-06,1.64E-05,,,,
4.91E-05,6.94E-06,1.65E-05,,,,
4.91E-05,6.94E-06,1.75E-05,,,,
4.91E-05,6.94E-06,1.83E-05,,,,
8.22E-05,1.24E-05,2.09E-05,,,,
8.22E-05,1.24E-05,0.000022689,,,,
8.22E-05,1.24E-05,2.52E-05,,,,
8.22E-05,1.24E-05,2.78E-05,,,,
9.16E-05,6.38E-05,2.94E-05,,,,
9.16E-05,6.38E-05,3.20E-05,,,,
9.16E-05,6.38E-05,3.45E-05,,,,
9.16E-05,6.38E-05,3.52E-05,,,,
8.55E-05,0.000107623,3.66E-05,,,,
8.55E-05,0.000107623,3.69E-05,,,,
8.55E-05,0.000107623,3.63E-05,,,,
8.55E-05,0.000107623,3.56E-05,,,,
7.89E-05,5.56E-05,3.59E-05,,,,
7.89E-05,5.56E-05,3.60E-05,,,,
7.89E-05,5.56E-05,3.54E-05,,,,
7.89E-05,5.56E-05,3.44E-05,,,,
7.30E-05,5.15E-05,0.000034575,,,,
7.30E-05,5.15E-05,3.45E-05,,,,
7.30E-05,5.15E-05,3.44E-05,,,,
7.30E-05,5.15E-05,0.000033979,,,,
6.99E-05,4.80E-05,3.51E-05,,,,
6.99E-05,4.80E-05,3.63E-05,,,,
6.99E-05,4.80E-05,0.000037326,,,,
6.99E-05,4.80E-05,3.70E-05,,,,
6.80E-05,4.53E-05,3.62E-05,,,,
6.80E-05,4.53E-05,3.50E-05,,,,
6.80E-05,4.53E-05,3.42E-05,,,,
6.80E-05,4.53E-05,3.32E-05,,,,
6.57E-05,4.87E-05,3.18E-05,,,,
6.57E-05,4.87E-05,3.13E-05,,,,
6.57E-05,4.87E-05,0.000031293,,,,
6.57E-05,4.87E-05,3.14E-05,,,,
6.44E-05,3.50E-05,3.10E-05,,,,
6.44E-05,3.50E-05,3.05E-05,,,,
6.44E-05,3.50E-05,3.06E-05,,,,
6.44E-05,3.50E-05,3.18E-05,,,,
6.71E-05,2.61E-05,0.000032497,,,,
6.71E-05,2.61E-05,3.22E-05,,,,
6.71E-05,2.61E-05,3.25E-05,,,,
6.71E-05,2.61E-05,0.000033276,,,,
7.58E-05,2.27E-05,3.43E-05,,,,
7.58E-05,2.27E-05,3.47E-05,,,,
7.58E-05,2.27E-05,3.60E-05,,,,
7.58E-05,2.27E-05,3.96E-05,,,,
8.19E-05,2.82E-05,0.000046011,,,,
8.19E-05,2.82E-05,4.78E-05,,,,
8.19E-05,2.82E-05,4.91E-05,,,,
8.19E-05,2.82E-05,5.02E-05,,,,
8.14E-05,2.00E-05,5.16E-05,,,,
8.14E-05,2.00E-05,5.20E-05,,,,
8.14E-05,2.00E-05,5.12E-05,,,,
8.14E-05,2.00E-05,5.01E-05,,,,
7.93E-05,4.19E-05,4.97E-05,,,,
7.93E-05,4.19E-05,4.84E-05,,,,
7.93E-05,4.19E-05,4.76E-05,,,,
7.93E-05,4.19E-05,4.67E-05,,,,
7.49E-05,2.82E-05,4.54E-05,,,,
7.49E-05,2.82E-05,4.46E-05,,,,
7.49E-05,2.82E-05,4.40E-05,,,,
7.49E-05,2.82E-05,4.32E-05,,,,
6.52E-05,9.68E-06,4.22E-05,,,,
6.52E-05,9.68E-06,4.09E-05,,,,
6.52E-05,9.68E-06,4.00E-05,,,,
6.52E-05,9.68E-06,4.00E-05,,,,
4.79E-05,1.24E-05,3.82E-05,,,,
4.79E-05,1.24E-05,3.68E-05,,,,
4.79E-05,1.24E-05,3.49E-05,,,,
4.79E-05,1.24E-05,3.28E-05,,,,
3.44E-05,6.25E-06,2.93E-05,,,,
3.44E-05,6.25E-06,2.70E-05,,,,
3.44E-05,6.25E-06,2.53E-05,,,,
3.44E-05,6.25E-06,2.33E-05,,,,
2.88E-05,2.83E-06,2.20E-05,,,,
2.88E-05,2.83E-06,1.98E-05,,,,
2.88E-05,2.83E-06,1.94E-05,,,,
2.88E-05,2.83E-06,1.85E-05,,,,
2.78E-05,2.14E-06,1.78E-05,,,,
2.78E-05,2.14E-06,1.77E-05,,,,
2.78E-05,2.14E-06,0.000017494,,,,
2.78E-05,2.14E-06,1.78E-05,,,,
2.84E-05,2.14E-06,1.73E-05,,,,
2.84E-05,2.14E-06,1.72E-05,,,,
2.84E-05,2.14E-06,0.000016963,,,,
2.84E-05,2.14E-06,1.66E-05,,,,
3.00E-05,2.83E-06,1.61E-05,,,,
3.00E-05,2.83E-06,1.57E-05,,,,
3.00E-05,2.83E-06,1.52E-05,,,,
3.00E-05,2.83E-06,0.00001506,,,,
3.51E-05,4.88E-06,1.55E-05,,,,
3.51E-05,4.88E-06,1.58E-05,,,,
3.51E-05,4.88E-06,1.64E-05,,,,
3.51E-05,4.88E-06,0.000016299,,,,
4.92E-05,6.94E-06,1.64E-05,,,,
4.92E-05,6.94E-06,1.65E-05,,,,
4.92E-05,6.94E-06,1.75E-05,,,,
4.92E-05,6.94E-06,1.81E-05,,,,
8.23E-05,1.24E-05,2.07E-05,,,,
8.23E-05,1.24E-05,2.26E-05,,,,
8.23E-05,1.24E-05,2.50E-05,,,,
8.23E-05,1.24E-05,2.75E-05,,,,
9.18E-05,6.38E-05,2.92E-05,,,,
9.18E-05,6.38E-05,3.18E-05,,,,
9.18E-05,6.38E-05,3.46E-05,,,,
9.18E-05,6.38E-05,0.000035324,,,,
8.66E-05,0.000107623,3.68E-05,,,,
8.66E-05,0.000107623,3.71E-05,,,,
8.66E-05,0.000107623,3.68E-05,,,,
8.66E-05,0.000107623,3.61E-05,,,,
8.00E-05,5.56E-05,3.66E-05,,,,
8.00E-05,5.56E-05,3.67E-05,,,,
8.00E-05,5.56E-05,3.63E-05,,,,
8.00E-05,5.56E-05,3.53E-05,,,,
7.33E-05,5.15E-05,0.000035486,,,,
7.33E-05,5.15E-05,3.52E-05,,,,
7.33E-05,5.15E-05,3.51E-05,,,,
7.33E-05,5.15E-05,3.46E-05,,,,
7.01E-05,4.80E-05,0.000035515,,,,
7.01E-05,4.80E-05,3.67E-05,,,,
7.01E-05,4.80E-05,3.77E-05,,,,
7.01E-05,4.80E-05,3.75E-05,,,,
6.82E-05,4.53E-05,0.000036828,,,,
6.82E-05,4.53E-05,3.57E-05,,,,
6.82E-05,4.53E-05,3.47E-05,,,,
6.82E-05,4.53E-05,3.38E-05,,,,
6.61E-05,4.87E-05,3.25E-05,,,,
6.61E-05,4.87E-05,3.22E-05,,,,
6.61E-05,4.87E-05,3.22E-05,,,,
6.61E-05,4.87E-05,3.22E-05,,,,
6.45E-05,3.50E-05,3.19E-05,,,,
6.45E-05,3.50E-05,3.14E-05,,,,
6.45E-05,3.50E-05,3.17E-05,,,,
6.45E-05,3.50E-05,3.29E-05,,,,
6.79E-05,2.61E-05,3.35E-05,,,,
6.79E-05,2.61E-05,3.31E-05,,,,
6.79E-05,2.61E-05,3.34E-05,,,,
6.79E-05,2.61E-05,3.43E-05,,,,
7.65E-05,2.27E-05,3.51E-05,,,,
7.65E-05,2.27E-05,0.00003533,,,,
7.65E-05,2.27E-05,3.65E-05,,,,
7.65E-05,2.27E-05,3.94E-05,,,,
8.11E-05,2.82E-05,4.59E-05,,,,
8.11E-05,2.82E-05,4.75E-05,,,,
8.11E-05,2.82E-05,4.83E-05,,,,
8.11E-05,2.82E-05,4.94E-05,,,,
8.01E-05,2.00E-05,5.08E-05,,,,
8.01E-05,2.00E-05,5.12E-05,,,,
8.01E-05,2.00E-05,5.02E-05,,,,
8.01E-05,2.00E-05,4.89E-05,,,,
7.62E-05,4.19E-05,4.84E-05,,,,
7.62E-05,4.19E-05,4.72E-05,,,,
7.62E-05,4.19E-05,0.00004626,,,,
7.62E-05,4.19E-05,4.53E-05,,,,
7.19E-05,2.82E-05,4.39E-05,,,,
7.19E-05,2.82E-05,4.32E-05,,,,
7.19E-05,2.82E-05,0.000042671,,,,
7.19E-05,2.82E-05,4.19E-05,,,,
6.40E-05,9.68E-06,4.08E-05,,,,
6.40E-05,9.68E-06,3.95E-05,,,,
6.40E-05,9.68E-06,3.89E-05,,,,
6.40E-05,9.68E-06,3.91E-05,,,,
4.88E-05,1.24E-05,0.000037346,,,,
4.88E-05,1.24E-05,3.61E-05,,,,
4.88E-05,1.24E-05,3.44E-05,,,,
4.88E-05,1.24E-05,3.27E-05,,,,
3.56E-05,6.25E-06,2.94E-05,,,,
3.56E-05,6.25E-06,2.76E-05,,,,
3.56E-05,6.25E-06,2.61E-05,,,,
3.56E-05,6.25E-06,2.43E-05,,,,
2.97E-05,2.83E-06,2.41E-05,,,,
2.97E-05,2.83E-06,2.19E-05,,,,
2.97E-05,2.83E-06,2.16E-05,,,,
2.97E-05,2.83E-06,2.06E-05,,,,
2.83E-05,2.14E-06,0.00001985,,,,
2.83E-05,2.14E-06,1.96E-05,,,,
2.83E-05,2.14E-06,1.92E-05,,,,
2.83E-05,2.14E-06,0.000019211,,,,
2.83E-05,2.14E-06,1.86E-05,,,,
2.83E-05,2.14E-06,1.83E-05,,,,
2.83E-05,2.14E-06,1.80E-05,,,,
2.83E-05,2.14E-06,1.75E-05,,,,
2.95E-05,2.83E-06,0.000016985,,,,
2.95E-05,2.83E-06,1.64E-05,,,,
2.95E-05,2.83E-06,1.57E-05,,,,
2.95E-05,2.83E-06,1.55E-05,,,,
3.29E-05,4.88E-06,0.00001577,,,,
3.29E-05,4.88E-06,1.59E-05,,,,
3.29E-05,4.88E-06,0.000016254,,,,
3.29E-05,4.88E-06,1.61E-05,,,,
3.87E-05,6.94E-06,1.58E-05,,,,
3.87E-05,6.94E-06,1.55E-05,,,,
3.87E-05,6.94E-06,1.58E-05,,,,
3.87E-05,6.94E-06,1.59E-05,,,,
6.14E-05,1.24E-05,1.70E-05,,,,
6.14E-05,1.24E-05,1.76E-05,,,,
6.14E-05,1.24E-05,1.81E-05,,,,
6.14E-05,1.24E-05,1.91E-05,,,,
8.65E-05,6.38E-05,2.00E-05,,,,
8.65E-05,6.38E-05,2.21E-05,,,,
8.65E-05,6.38E-05,2.54E-05,,,,
8.65E-05,6.38E-05,2.80E-05,,,,
9.96E-05,0.000107623,3.25E-05,,,,
9.96E-05,0.000107623,3.55E-05,,,,
9.96E-05,0.000107623,3.77E-05,,,,
9.96E-05,0.000107623,3.89E-05,,,,
9.46E-05,5.56E-05,0.000040927,,,,
9.46E-05,5.56E-05,0.000042542,,,,
9.46E-05,5.56E-05,4.32E-05,,,,
9.46E-05,5.56E-05,4.30E-05,,,,
8.56E-05,5.15E-05,4.37E-05,,,,
8.56E-05,5.15E-05,4.40E-05,,,,
8.56E-05,5.15E-05,4.41E-05,,,,
8.56E-05,5.15E-05,0.000043782,,,,
7.92E-05,4.80E-05,4.49E-05,,,,
7.92E-05,4.80E-05,4.64E-05,,,,
7.92E-05,4.80E-05,4.77E-05,,,,
7.92E-05,4.80E-05,4.80E-05,,,,
7.47E-05,4.53E-05,4.80E-05,,,,
7.47E-05,4.53E-05,4.73E-05,,,,
7.47E-05,4.53E-05,4.64E-05,,,,
7.47E-05,4.53E-05,4.57E-05,,,,
7.19E-05,4.87E-05,4.43E-05,,,,
7.19E-05,4.87E-05,4.38E-05,,,,
7.19E-05,4.87E-05,4.34E-05,,,,
7.19E-05,4.87E-05,4.33E-05,,,,
6.99E-05,3.50E-05,4.25E-05,,,,
6.99E-05,3.50E-05,4.14E-05,,,,
6.99E-05,3.50E-05,4.12E-05,,,,
6.99E-05,3.50E-05,4.22E-05,,,,
7.06E-05,2.61E-05,4.25E-05,,,,
7.06E-05,2.61E-05,0.000041744,,,,
7.06E-05,2.61E-05,0.000041487,,,,
7.06E-05,2.61E-05,4.18E-05,,,,
7.45E-05,2.27E-05,4.20E-05,,,,
7.45E-05,2.27E-05,0.0000413,,,,
7.45E-05,2.27E-05,4.18E-05,,,,
7.45E-05,2.27E-05,4.28E-05,,,,
7.69E-05,2.82E-05,4.96E-05,,,,
7.69E-05,2.82E-05,5.10E-05,,,,
7.69E-05,2.82E-05,5.17E-05,,,,
7.69E-05,2.82E-05,5.30E-05,,,,
7.54E-05,2.00E-05,5.42E-05,,,,
7.54E-05,2.00E-05,5.41E-05,,,,
7.54E-05,2.00E-05,5.26E-05,,,,
7.54E-05,2.00E-05,0.00005136,,,,
7.21E-05,4.19E-05,5.05E-05,,,,
7.21E-05,4.19E-05,4.88E-05,,,,
7.21E-05,4.19E-05,4.78E-05,,,,
7.21E-05,4.19E-05,4.68E-05,,,,
6.87E-05,2.82E-05,4.55E-05,,,,
6.87E-05,2.82E-05,4.51E-05,,,,
6.87E-05,2.82E-05,4.43E-05,,,,
6.87E-05,2.82E-05,4.30E-05,,,,
6.20E-05,9.68E-06,4.14E-05,,,,
6.20E-05,9.68E-06,4.00E-05,,,,
6.20E-05,9.68E-06,3.93E-05,,,,
6.20E-05,9.68E-06,3.92E-05,,,,
4.99E-05,1.24E-05,3.68E-05,,,,
4.99E-05,1.24E-05,3.51E-05,,,,
4.99E-05,1.24E-05,3.34E-05,,,,
4.99E-05,1.24E-05,3.18E-05,,,,
3.76E-05,6.25E-06,2.86E-05,,,,
3.76E-05,6.25E-06,0.000026952,,,,
3.76E-05,6.25E-06,2.63E-05,,,,
3.76E-05,6.25E-06,2.48E-05,,,,
3.13E-05,2.83E-06,2.42E-05,,,,
3.13E-05,2.83E-06,2.20E-05,,,,
3.13E-05,2.83E-06,2.17E-05,,,,
3.13E-05,2.83E-06,2.08E-05,,,,
2.95E-05,2.14E-06,2.01E-05,,,,
2.95E-05,2.14E-06,1.98E-05,,,,
2.95E-05,2.14E-06,1.94E-05,,,,
2.95E-05,2.14E-06,1.95E-05,,,,
2.90E-05,2.14E-06,1.89E-05,,,,
2.90E-05,2.14E-06,1.86E-05,,,,
2.90E-05,2.14E-06,0.000018249,,,,
2.90E-05,2.14E-06,1.77E-05,,,,
3.02E-05,2.83E-06,1.71E-05,,,,
3.02E-05,2.83E-06,1.66E-05,,,,
3.02E-05,2.83E-06,1.59E-05,,,,
3.02E-05,2.83E-06,1.56E-05,,,,
3.29E-05,4.88E-06,1.58E-05,,,,
3.29E-05,4.88E-06,1.60E-05,,,,
3.29E-05,4.88E-06,1.63E-05,,,,
3.29E-05,4.88E-06,1.60E-05,,,,
3.87E-05,6.94E-06,1.56E-05,,,,
3.87E-05,6.94E-06,1.52E-05,,,,
3.87E-05,6.94E-06,0.000015461,,,,
3.87E-05,6.94E-06,1.55E-05,,,,
5.88E-05,1.24E-05,1.64E-05,,,,
5.88E-05,1.24E-05,1.69E-05,,,,
5.88E-05,1.24E-05,1.72E-05,,,,
5.88E-05,1.24E-05,1.78E-05,,,,
8.00E-05,6.38E-05,1.82E-05,,,,
8.00E-05,6.38E-05,2.00E-05,,,,
8.00E-05,6.38E-05,2.31E-05,,,,
8.00E-05,6.38E-05,2.57E-05,,,,
9.53E-05,0.000107623,3.01E-05,,,,
9.53E-05,0.000107623,3.35E-05,,,,
9.53E-05,0.000107623,3.61E-05,,,,
9.53E-05,0.000107623,3.77E-05,,,,
9.42E-05,5.56E-05,0.000040323,,,,
9.42E-05,5.56E-05,4.23E-05,,,,
9.42E-05,5.56E-05,4.33E-05,,,,
9.42E-05,5.56E-05,4.37E-05,,,,
8.76E-05,5.15E-05,4.49E-05,,,,
8.76E-05,5.15E-05,4.57E-05,,,,
8.76E-05,5.15E-05,4.63E-05,,,,
8.76E-05,5.15E-05,4.65E-05,,,,
8.16E-05,4.80E-05,4.82E-05,,,,
8.16E-05,4.80E-05,4.99E-05,,,,
8.16E-05,4.80E-05,5.16E-05,,,,
8.16E-05,4.80E-05,0.000051987,,,,
7.61E-05,4.53E-05,5.18E-05,,,,
7.61E-05,4.53E-05,0.000051161,,,,
7.61E-05,4.53E-05,5.00E-05,,,,
7.61E-05,4.53E-05,0.000048738,,,,
7.06E-05,4.87E-05,4.70E-05,,,,
7.06E-05,4.87E-05,4.60E-05,,,,
7.06E-05,4.87E-05,4.53E-05,,,,
7.06E-05,4.87E-05,4.48E-05,,,,
6.76E-05,3.50E-05,4.39E-05,,,,
6.76E-05,3.50E-05,4.28E-05,,,,
6.76E-05,3.50E-05,4.25E-05,,,,
6.76E-05,3.50E-05,4.32E-05,,,,
6.80E-05,2.61E-05,4.33E-05,,,,
6.80E-05,2.61E-05,4.23E-05,,,,
6.80E-05,2.61E-05,0.000041798,,,,
6.80E-05,2.61E-05,4.19E-05,,,,
7.11E-05,2.27E-05,4.19E-05,,,,
7.11E-05,2.27E-05,4.11E-05,,,,
7.11E-05,2.27E-05,4.15E-05,,,,
7.11E-05,2.27E-05,4.21E-05,,,,
7.44E-05,2.82E-05,4.91E-05,,,,
7.44E-05,2.82E-05,5.06E-05,,,,
7.44E-05,2.82E-05,5.14E-05,,,,
7.44E-05,2.82E-05,5.26E-05,,,,
7.52E-05,2.00E-05,0.00005379,,,,
7.52E-05,2.00E-05,5.38E-05,,,,
7.52E-05,2.00E-05,5.26E-05,,,,
7.52E-05,2.00E-05,5.16E-05,,,,
7.34E-05,4.19E-05,5.14E-05,,,,
7.34E-05,4.19E-05,5.01E-05,,,,
7.34E-05,4.19E-05,4.94E-05,,,,
7.34E-05,4.19E-05,0.000048662,,,,
7.02E-05,2.82E-05,0.000047791,,,,
7.02E-05,2.82E-05,4.75E-05,,,,
7.02E-05,2.82E-05,4.68E-05,,,,
7.02E-05,2.82E-05,4.54E-05,,,,
6.27E-05,9.68E-06,4.40E-05,,,,
6.27E-05,9.68E-06,4.26E-05,,,,
6.27E-05,9.68E-06,4.16E-05,,,,
6.27E-05,9.68E-06,4.13E-05,,,,
4.74E-05,1.24E-05,3.85E-05,,,,
4.74E-05,1.24E-05,3.64E-05,,,,
4.74E-05,1.24E-05,3.42E-05,,,,
4.74E-05,1.24E-05,3.19E-05,,,,
3.41E-05,6.25E-06,0.000028056,,,,
3.41E-05,6.25E-06,2.58E-05,,,,
3.41E-05,6.25E-06,2.46E-05,,,,
3.41E-05,6.25E-06,2.26E-05,,,,
2.87E-05,2.83E-06,2.10E-05,,,,
2.87E-05,2.83E-06,1.89E-05,,,,
2.87E-05,2.83E-06,1.86E-05,,,,
2.87E-05,2.83E-06,1.77E-05,,,,
2.77E-05,2.14E-06,1.71E-05,,,,
2.77E-05,2.14E-06,1.72E-05,,,,
2.77E-05,2.14E-06,0.000017063,,,,
2.77E-05,2.14E-06,1.74E-05,,,,
2.83E-05,2.14E-06,1.68E-05,,,,
2.83E-05,2.14E-06,1.67E-05,,,,
2.83E-05,2.14E-06,1.66E-05,,,,
2.83E-05,2.14E-06,1.63E-05,,,,
2.98E-05,2.83E-06,1.60E-05,,,,
2.98E-05,2.83E-06,1.55E-05,,,,
2.98E-05,2.83E-06,1.50E-05,,,,
2.98E-05,2.83E-06,1.49E-05,,,,
3.50E-05,4.88E-06,1.53E-05,,,,
3.50E-05,4.88E-06,1.56E-05,,,,
3.50E-05,4.88E-06,1.62E-05,,,,
3.50E-05,4.88E-06,1.61E-05,,,,
4.87E-05,6.94E-06,1.63E-05,,,,
4.87E-05,6.94E-06,1.63E-05,,,,
4.87E-05,6.94E-06,1.73E-05,,,,
4.87E-05,6.94E-06,1.79E-05,,,,
8.24E-05,1.24E-05,2.05E-05,,,,
8.24E-05,1.24E-05,2.26E-05,,,,
8.24E-05,1.24E-05,2.49E-05,,,,
8.24E-05,1.24E-05,2.75E-05,,,,
9.19E-05,6.38E-05,2.91E-05,,,,
9.19E-05,6.38E-05,3.19E-05,,,,
9.19E-05,6.38E-05,3.45E-05,,,,
9.19E-05,6.38E-05,3.52E-05,,,,
8.58E-05,0.000107623,3.68E-05,,,,
8.58E-05,0.000107623,3.72E-05,,,,
8.58E-05,0.000107623,3.69E-05,,,,
8.58E-05,0.000107623,3.64E-05,,,,
7.91E-05,5.56E-05,3.72E-05,,,,
7.91E-05,5.56E-05,3.74E-05,,,,
7.91E-05,5.56E-05,3.70E-05,,,,
7.91E-05,5.56E-05,3.61E-05,,,,
7.32E-05,5.15E-05,3.65E-05,,,,
7.32E-05,5.15E-05,3.64E-05,,,,
7.32E-05,5.15E-05,3.65E-05,,,,
7.32E-05,5.15E-05,3.62E-05,,,,
7.01E-05,4.80E-05,3.72E-05,,,,
7.01E-05,4.80E-05,3.86E-05,,,,
7.01E-05,4.80E-05,3.95E-05,,,,
7.01E-05,4.80E-05,3.91E-05,,,,
6.83E-05,4.53E-05,3.80E-05,,,,
6.83E-05,4.53E-05,3.66E-05,,,,
6.83E-05,4.53E-05,3.56E-05,,,,
6.83E-05,4.53E-05,0.000034825,,,,
6.59E-05,4.87E-05,3.34E-05,,,,
6.59E-05,4.87E-05,3.29E-05,,,,
6.59E-05,4.87E-05,3.28E-05,,,,
6.59E-05,4.87E-05,3.29E-05,,,,
6.45E-05,3.50E-05,3.26E-05,,,,
6.45E-05,3.50E-05,3.20E-05,,,,
6.45E-05,3.50E-05,3.21E-05,,,,
6.45E-05,3.50E-05,3.33E-05,,,,
6.72E-05,2.61E-05,3.37E-05,,,,
6.72E-05,2.61E-05,3.34E-05,,,,
6.72E-05,2.61E-05,3.36E-05,,,,
6.72E-05,2.61E-05,3.45E-05,,,,
7.59E-05,2.27E-05,3.55E-05,,,,
7.59E-05,2.27E-05,3.59E-05,,,,
7.59E-05,2.27E-05,3.74E-05,,,,
7.59E-05,2.27E-05,3.91E-05,,,,
8.21E-05,2.82E-05,4.75E-05,,,,
8.21E-05,2.82E-05,4.95E-05,,,,
8.21E-05,2.82E-05,5.08E-05,,,,
8.21E-05,2.82E-05,5.20E-05,,,,
8.16E-05,2.00E-05,5.34E-05,,,,
8.16E-05,2.00E-05,5.37E-05,,,,
8.16E-05,2.00E-05,5.30E-05,,,,
8.16E-05,2.00E-05,5.20E-05,,,,
7.95E-05,4.19E-05,5.14E-05,,,,
7.95E-05,4.19E-05,0.000049923,,,,
7.95E-05,4.19E-05,4.90E-05,,,,
7.95E-05,4.19E-05,4.80E-05,,,,
7.52E-05,2.82E-05,4.65E-05,,,,
7.52E-05,2.82E-05,0.000045498,,,,
7.52E-05,2.82E-05,0.000044901,,,,
7.52E-05,2.82E-05,4.41E-05,,,,
6.54E-05,9.68E-06,4.28E-05,,,,
6.54E-05,9.68E-06,4.16E-05,,,,
6.54E-05,9.68E-06,4.07E-05,,,,
6.54E-05,9.68E-06,4.06E-05,,,,
4.80E-05,1.24E-05,3.86E-05,,,,
4.80E-05,1.24E-05,0.000036971,,,,
4.80E-05,1.24E-05,3.47E-05,,,,
4.80E-05,1.24E-05,3.25E-05,,,,
3.45E-05,6.25E-06,2.88E-05,,,,
3.45E-05,6.25E-06,2.66E-05,,,,
3.45E-05,6.25E-06,2.49E-05,,,,
3.45E-05,6.25E-06,2.29E-05,,,,
2.89E-05,2.83E-06,2.16E-05,,,,
2.89E-05,2.83E-06,1.94E-05,,,,
2.89E-05,2.83E-06,1.90E-05,,,,
2.89E-05,2.83E-06,1.81E-05,,,,
2.79E-05,2.14E-06,1.74E-05,,,,
2.79E-05,2.14E-06,1.74E-05,,,,
2.79E-05,2.14E-06,1.73E-05,,,,
2.79E-05,2.14E-06,1.75E-05,,,,
2.85E-05,2.14E-06,1.70E-05,,,,
2.85E-05,2.14E-06,1.69E-05,,,,
2.85E-05,2.14E-06,1.67E-05,,,,
2.85E-05,2.14E-06,1.64E-05,,,,
3.01E-05,2.83E-06,1.59E-05,,,,
3.01E-05,2.83E-06,1.55E-05,,,,
3.01E-05,2.83E-06,1.50E-05,,,,
3.01E-05,2.83E-06,1.49E-05,,,,
3.52E-05,4.88E-06,1.53E-05,,,,
3.52E-05,4.88E-06,1.57E-05,,,,
3.52E-05,4.88E-06,1.62E-05,,,,
3.52E-05,4.88E-06,1.61E-05,,,,
4.94E-05,6.94E-06,1.63E-05,,,,
4.94E-05,6.94E-06,1.64E-05,,,,
4.94E-05,6.94E-06,1.74E-05,,,,
4.94E-05,6.94E-06,0.000018007,,,,
8.25E-05,1.24E-05,2.06E-05,,,,
8.25E-05,1.24E-05,2.26E-05,,,,
8.25E-05,1.24E-05,2.50E-05,,,,
8.25E-05,1.24E-05,2.76E-05,,,,
9.19E-05,6.38E-05,2.91E-05,,,,
9.19E-05,6.38E-05,3.18E-05,,,,
9.19E-05,6.38E-05,0.000034203,,,,
9.19E-05,6.38E-05,0.000034978,,,,
8.58E-05,0.000107623,3.64E-05,,,,
8.58E-05,0.000107623,0.000036676,,,,
8.58E-05,0.000107623,3.62E-05,,,,
8.58E-05,0.000107623,3.55E-05,,,,
7.92E-05,5.56E-05,3.59E-05,,,,
7.92E-05,5.56E-05,3.63E-05,,,,
7.92E-05,5.56E-05,3.58E-05,,,,
7.92E-05,5.56E-05,3.48E-05,,,,
7.32E-05,5.15E-05,3.50E-05,,,,
7.32E-05,5.15E-05,3.49E-05,,,,
7.32E-05,5.15E-05,3.49E-05,,,,
7.32E-05,5.15E-05,3.44E-05,,,,
7.02E-05,4.80E-05,3.54E-05,,,,
7.02E-05,4.80E-05,3.67E-05,,,,
7.02E-05,4.80E-05,3.78E-05,,,,
7.02E-05,4.80E-05,3.75E-05,,,,
6.83E-05,4.53E-05,3.64E-05,,,,
6.83E-05,4.53E-05,3.51E-05,,,,
6.83E-05,4.53E-05,0.000034236,,,,
6.83E-05,4.53E-05,3.33E-05,,,,
6.59E-05,4.87E-05,3.18E-05,,,,
6.59E-05,4.87E-05,3.14E-05,,,,
6.59E-05,4.87E-05,3.13E-05,,,,
6.59E-05,4.87E-05,3.14E-05,,,,
